campaign_id,comment_id,comment_description,sentiment
2211,17950670500761869,🔥🔥😍,Positive
2211,18288180526038417,❤️❤️❤️🔥🔥,Positive
2600_4,17844119273266925,💙💙,Positive
2212,17925231992243823,بحبك اوي على فكره انا متابعتكم انتي واخوانك من زماااااااان فلوقاات يوتيوب من ٥ .. ٤ سنين واكتر♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️,Positive
2212,17859479825719451,❤️❤️❤️❤️❤️,Positive
2212,17899941812579865,❤️,Positive
2212,17946320110822573,تم اعتماد مشروب,Positive
2201,17944088101777539,😍😍😍,Positive
2214,17898730172560385,❤️,Positive
2207,18286571479003543,حلوة المسابقة شكرا 😍,Positive
2211,18288464188027884,😍😍😍😍😍 اديش عسل هالمومووو بدنا بصمتو دايما باليز 😌😌,Positive
2211,18202480513178093,❤️❤️❤️❤️❤️❤️,Positive
2211,17953240831630020,❤️❤️❤️❤️❤️,Positive
2211,17953265320706574,كتير رايق الفيديو 😍صحة ❤️,Negative
2211,17914319972291364,😍😍😍,Positive
2211,17970734164550316,❤️,Positive
2211,17995287382436716,😍😍😍😍,Positive
2211,17932934474106587,شو حلو 😍,Positive
2211,18052124248313467,احلا مين يعمل دعاية,Negative
2211,18022384726343603,😍😍😍😍😍,Positive
2211,17953411990695641,❤️❤️❤️❤️,Positive
2211,17924081801321280,😍😍😍😍,Positive
2211,18230983816097868,ابداااااع,Positive
2212,17903320676531416,تخيلي 😍 ورد طبيعي يعيش اكثر من سنه 🌹,Negative
2212,18013156099389217,ملاك:(❤️❤️,Positive
2212,17935227104086805,.,Negative
2212,17899766519575383,.,Negative
2212,17920841633488859,.,Negative
2212,17919535745228401,.,Negative
2212,17958765217641161,.,Negative
2212,17922660599160965,.,Negative
2201,18288389605048753,❤️❤️,Positive
2201,17932878011087177,🔥🔥😍,Positive
2201,18290574799033289,😍😍,Positive
2211,17891920427615077,عمري انا اجمل مين يساعد 😢❤️❤️❤️❤️❤️,Positive
2211,17911209308323916,واجمل مين يصور انتي الفيديو يجنن 👏😍😍,Positive
2211,17924680979234901,"عاشت ملك , تسلم يدك ويدها ❤️",Positive
2211,17929385441141029,اليد يا ربي كيف تحملتي وما أكلتيها ❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥,Positive
2211,17927628461297120,😢ترجفي وانتي تصوري زيي لا جيت اصور,Positive
2211,17958252064652060,يازينها بالعافيه ❤️ وجربت الجبنه بالزيتون لذيذه مره,Negative
2211,17913459446407282,تصويرك كميرا ولا جوال ؟ ماشاء الله ابداع حقيقي 👏,Positive
2211,17921157368148949,استمتعت مرره ♥️♥️♥️ + التصوير 🥺,Positive
2211,17918069003485029,غطيتي ع اعلانات ام بي سي بتصويرك😍😍😍,Positive
2211,17944195087890376,بدعتي مره 👏🏻,Negative
2211,18186930145165119,لذيييييذه مره وفي نكهات ثانيه جربيها لذيذه مع الشاي برضو 🤤♥️ ويابخت بوك وانتي مصورة منتجهم 🤝🤍🤍,Negative
2211,18222457699141852,"—
.
.
.
.
.
#dubaimarina #dubaiblogger #dubai #mydubai #السعودية #dubaifoodie #cleaneating #healthyeating #healthyliving #businessbay #Foodstagram #easyrecipes #weightlossrecipes #lebanesebreakfast",Negative
2211,18021568258365417,Oat manoushe recipe plzz 😍,Negative
2600_2,18029090761646606,@maroasmar2023,Positive
2211,17977146520510979,يارب افوز❤️❤️,Positive
2211,17933754967964770,يارب توفيقك 💜💜,Positive
2211,17961838624613108,😍😍هني وعافيه,Positive
2211,18159644557225333,اللهم ارزقني واكرمني يارب,Positive
2211,17942896093826001,الله يرزقك ويسعدك يا رب,Positive
2211,17964492970607287,يـارب ترزقني و افوزززز 👏🏻✅✅💜💜💜💜💜💜💜💜💜💜💜,Positive
2211,17956065655677073,يااااارب افوز معاكِ ياااارب 🥲💛,Positive
2211,18291105403016980,إن شاءالله افوز معك 💕🎉🎉👍🏻👍🏻,Positive
2211,18170076487168606,❤️❤️❤️❤️❤️,Positive
2211,17960995891618690,اسأل الله ان تكون من نصيبي🥲🥲🥲لاحول ولاقوه الا بالله يارررب افوووووز🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹,Positive
2211,18122817466263105,يااااااااااارب,Negative
2211,18221046595137117,يارب افوز ياررب والله مره محتاجه ومااشاركت الا وانا في حاجه,Negative
2211,17958446197638417,سبحان الله العظيم,Positive
2211,17952529936741582,..,Negative
2211,17953055767657279,😍😍😍,Positive
2211,18054839509311905,يارب افوز😭❤️❤️❤️❤️❤️,Positive
2211,17970654835559517,ياربب💕💕💕,Negative
2211,17949031009839105,❤️❤️❤️❤️,Positive
2211,18034747381340386,ي زينهم ♥️♥️♥️♥️♥️♥️,Positive
2211,17973924067490088,يارب افوز,Positive
2214,18163289824211985,جميل 🔥بس شو تعمل زجاجة البوك عندك..,Positive
2214,17854654589740846,تهبلين ماشاء الله,Positive
2214,18131979589265350,بث جميل ومثري وقريب للقلب كالعاده ❤️ ادامك الله لنور والنونو ام حنونه ورائعه ❤️❤️ ونفع بك امه محمد  عليه السلام ❤️❤️❤️❤️,Positive
2214,17966415877585068,😍😍😍😍😍😮😮😮nice😮😍,Negative
2214,17978299873504485,جميله ماشالله عليك ❤️❤️❤️,Positive
2214,18290038942052416,روحك جميلة💕💕,Positive
2214,17879185964610219,احبك❤️,Positive
2214,17946347251886321,شكراااا🤍🤍🤍,Positive
2214,17937080021055535,احنا بشر نخطئ.. جتني في وقتها هالجملة مرة شكرًا لجين,Positive
2214,17972878720543704,Can you help us with the treatment of my autistic son. ?! Please.,Positive
2214,17846822318756197,😢❤️❤️❤️❤️❤️❤️,Positive
2214,17930845850029350,❤️❤️❤️,Positive
2214,17914680185396829,@monahawaj,Positive
2201,17912893220390880,يشهي ماشاء الله 😍😍 بالعافيه,Positive
2201,17933671895063965,👏👏❤️❤️❤️,Positive
2201,17939611843863938,تسلم يدكك ع الابدااع😍😍👏,Positive
2201,18197508247155295,يسلم ايديكي حبيبتي ❤️,Positive
2201,18209192488135068,حلوة مرره انا اسويها كذا بس اخليها اخف من كذا 👏😍,Positive
2201,17979020296501334,تسلم الايادي نحتاجها هالشوربة 😍,Positive
2201,18085991152291145,"أفضل حساب تعليمي للغة الانجليزية روووعة لا يفوتك
👇🏻👇🏻👇🏻
@ms.loren55😍❤️🙋🏻‍♀️🇸🇦",Positive
2201,18232374976098447,يميي الشوربه بالزبده تطلع لذيذه,Positive
2201,17943185305789217,ممكن تردين لي اللايكات ❤️حسابي لتعليم الطبخ مروركم يسعدني 🔥,Positive
2201,17907131846394949,روعة 😍,Positive
2201,17920870286170839,الصراحة افضل نوع زبدة👌,Positive
2201,17998190122399903,نفس شوربة أمي المعتمده من زمااان لرمضان وصارت معتمده عندي في بيتي,Negative
2201,17938621582973390,دائماً أعمل شوربة شوفان بس ح أجربها ب طريقتك,Positive
2201,17928791810166664,تحدي نايم,Positive
2201,17915770526462656,❤️❤️,Positive
2201,18285549445028998,❤️❤️❤️,Positive
2201,17965449160603816,"أخذت طريقة بهارات من وحده خبيييره
واستعلمتها تهببل 
وسويتها لكم 🌷
وبأرخص سعر .... جربوها وادعولي",Negative
2201,17904271208438429,تسلم يدك يافنان 😍😍,Positive
2201,17958804400651343,بالعافيه 😋😋,Positive
2201,17974484824481016,تسسسلم يدكك 👏,Positive
2201,17966421421570790,كل وصفاتك رهيبة يعطيك العافية هيمو 👏😍,Positive
2201,17945337013880803,بالعافيه والله🌷,Positive
2201,18004357315407546,ماشاءالله يشهي 😍😍تسلم الايادي,Positive
2211,17940447706945770,يارب يارب يارب افوز,Negative
2211,17930664743011940,حابه شنطه او شوز ماركه ادخلي حسابي واطلبي الي تبينه ب ارخص الاسعار ويوصلك لحد بابك ❤️❤️,Positive
2211,17888772569537706,اتمنى افوز معك بااستشوار كلار 🙌🙌❤️❤️❤️🙌🙌❤️❤️❤️❤️❤️❤️❤️ @alhnoo_20,Positive
2211,17965306117584095,@alhnoo_20 مرحباً هنوف .. الله يسعدك انا توني فاتحه متجر ابيع فيه صواني للمناسبات والاعياد .. واذا فيه مجال تدعميني وتنشرين حسابي اكون شاكره❤️❤️❤️,Positive
2211,17913061370512423,حياكم اكسسورات لمناسباتكم السعيدة😍👏,Positive
2211,18035474614339833,خطابه ام عبدالعزيز تواصل سناب aisha1554,Positive
2211,17936045000065501,اعلن عن احتياج بائعات لمحل عطور شهير بالرياض براتب 5500 ريال + عمولة للتواصل برسالة خاصه 👏👏👏👏,Negative
2211,17965365340574365,كاني فاتحه MBC 😭❤️❤️❤️❤️❤️,Negative
2211,17949387556809587,Can u please share the man’ouche rexipe please 🙌🏼,Positive
2211,17923938752270858,Wooow looks yummy please can you till us how did you make the oats breads,Positive
2211,17914348682307769,@bshaeer_h احللى من يعلن لبوك والله 😮‍💨♥️♥️,Negative
2211,18038841064331106,يااارب ياحبيبي افوز لً مره ❤️‍🩹❤️‍🩹❤️‍🩹❤️‍🩹❤️‍🩹❤️‍🩹❤️‍🩹❤️‍🩹❤️‍🩹❤️‍🩹❤️‍🩹❤️‍🩹❤️‍🩹❤️‍🩹💋💋,Positive
2211,18286605778055570,💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜,Positive
2211,18122433616272355,بنات من وين تشترون اغراض رمضان بسعر معقول االدنيا كله طايره للحين م شريت ابي محل واحد م ابي اشتري كل شي من جهه وتكفون ادعولي ينزل الضمان لي ويزرقني من عنده والله محتاجه دعواتكم,Negative
2211,18277179487070893,يارب ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,Positive
2211,17954479261731965,يارب افوز 😍😍😍😍❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,Positive
2211,18152973238243802,ماعمري فزت مع مشهوره يارب افوز لو مرة معاك ي بشاير يارب🥺❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,Negative
2211,18195597601080658,حب لك ولا أولادك الله يحفظهم❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,Positive
2211,17945907532870305,ياربببببببببب❤️❤️❤️❤️❤️❤️❤️❤️❤️,Negative
2211,17953302886695337,ياااااارب❤️❤️❤️❤️❤️❤️❤️❤️❤️,Negative
2211,17962742836610175,لاحول ولا قوة الا بالله 😭😭😭😭😭😭😭,Negative
2211,18172331659203684,احتاج مبلغ مادي ٢٠٠ ريال 😢,Positive
2211,17941532818928558,يارررب💞💞💞,Negative
2211,18005937979404125,الله يحفظهم 💜💜,Positive
2211,18189445912166310,❤️❤️❤️❤️❤️❤️,Positive
2211,17934501836033257,❤️❤️❤️❤️,Positive
2211,18160753966213254,❤️❤️❤️❤️❤️❤️❤️❤️,Positive
2207,17858696486692981,شكراً عالمشاركه ورمضان كريم,Positive
2207,17927006213323488,Ai idea bttkalimi 3anha btkon to7fa,Negative
2333,17992044512455470,Bapuji! ❤️🔥,Negative
2333,18001518026333237,🔥🔥,Positive
2333,18007121729168135,🔥😍,Positive
2207,17919892376236328,😍😍😍😍,Positive
2207,18292852555007969,❤️❤️❤️❤️,Positive
2207,17866341746662858,❤️,Positive
2212,18213249883126206,💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜,Positive
2212,17955860359730889,💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜,Positive
2212,17914491212424779,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,Positive
2212,17962556482623256,🤍🤍🤍🤍🤍🤍🤍🤍🤍🤎🤍🤎🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤎🤎🤎🤍🤍🤍🤍🤍🤍🤎🤍,Positive
